,fantasy_pts,fg_made,fg_missed,opponent,pass_att,pass_tds,pass_yds,player_id,player_name,player_team,position,rec_recs,rec_tds,rec_yds,result,rush_att,rush_tds,rush_yds,turnovers,twoptm,week,xp_made,year
23059,0.0,0,0,GB,0,0,0,00-0027547,M.Sherels,MIN,CB,0,0,0,False,0,0,0,0,0,13,0,2012
23060,1.0,0,0,GB,0,0,0,00-0026286,J.Felton,MIN,FB,1,0,13,False,0,0,0,0,0,13,0,2012
23061,0.0,0,0,MIN,0,0,0,00-0026664,T.Masthay,GB,P,0,0,0,True,0,0,0,0,0,13,0,2012
23062,0.0,0,0,GB,0,0,0,00-0024447,D.Aromashodu,MIN,,0,0,0,False,0,0,0,0,0,13,0,2012
23063,0.0,0,0,MIN,0,0,0,00-0027768,M.Newhouse,GB,T,0,0,0,True,0,0,0,0,0,13,0,2012
23064,0.0,0,0,GB,0,0,0,00-0027888,T.Gerhart,MIN,RB,1,0,7,False,1,0,2,0,0,13,0,2012
23065,2.0,0,0,GB,0,0,0,00-0026186,J.Simpson,MIN,WR,2,0,25,False,0,0,0,0,0,13,0,2012
23066,0.0,0,0,GB,0,0,0,00-0022781,M.Jenkins,MIN,,0,0,0,False,0,0,0,0,0,13,0,2012
23067,0.0,0,0,MIN,0,0,0,00-0026784,E.Dietrich-Smith,GB,C,0,0,0,True,0,0,0,0,0,13,0,2012
23068,0.0,0,0,GB,0,0,0,00-0028174,S.Burton,MIN,WR,0,0,0,False,0,0,0,0,0,13,0,2012
23069,1.0,0,0,GB,0,0,0,00-0029572,J.Wright,MIN,WR,1,0,13,False,0,0,0,0,0,13,0,2012
23070,5.0,2,1,STL,0,0,0,00-0000108,D.Akers,SF,K,0,0,0,False,0,0,0,0,0,13,1,2012
23071,13.0,0,0,SF,39,0,221,00-0027854,S.Bradford,STL,QB,0,0,0,True,3,0,31,0,1,13,0,2012
23072,9.0,0,0,SF,0,0,0,00-0029614,C.Givens,STL,WR,11,0,92,True,0,0,0,0,0,13,0,2012
23073,10.0,0,0,SF,0,0,0,00-0022736,S.Jackson,STL,RB,5,0,69,True,21,0,48,0,0,13,0,2012
23074,0.0,0,0,SF,0,0,0,00-0028872,J.Hekker,STL,P,0,0,0,True,0,0,0,0,0,13,0,2012
23075,0.0,0,0,STL,0,0,0,00-0025396,T.Ginn,SF,WR,1,0,1,False,0,0,0,0,0,13,0,2012
23076,14.0,0,0,STL,32,0,208,00-0027974,C.Kaepernick,SF,QB,0,0,0,False,9,0,84,1,0,13,0,2012
23077,11.0,0,0,STL,0,0,0,00-0023500,F.Gore,SF,RB,0,0,0,False,23,1,58,0,0,13,0,2012
23078,0.0,0,0,STL,0,0,0,00-0022824,A.Lee,SF,P,0,0,0,False,0,0,0,0,0,13,0,2012
23079,1.0,0,0,SF,0,0,0,00-0028016,A.Pettis,STL,WR,2,0,12,True,0,0,0,0,0,13,0,2012
23080,1.0,0,0,STL,0,0,0,00-0028149,B.Miller,SF,FB,2,0,17,False,0,0,0,0,0,13,0,2012
23081,0.0,0,0,STL,0,0,0,00-0023545,B.Jacobs,SF,RB,0,0,0,False,4,0,6,0,0,13,0,2012
23082,3.0,0,0,STL,0,0,0,00-0026235,M.Manningham,SF,WR,5,0,37,False,0,0,0,0,0,13,0,2012
23083,3.0,0,0,STL,0,0,0,00-0011754,R.Moss,SF,,3,0,30,False,0,0,0,0,0,13,0,2012
23084,0.0,0,0,STL,0,0,0,00-0025415,J.Staley,SF,T,0,0,0,False,0,0,0,0,0,13,0,2012
23085,10.0,0,0,STL,0,0,0,00-0026986,M.Crabtree,SF,WR,7,0,101,False,0,0,0,0,0,13,0,2012
23086,0.0,0,0,SF,0,0,0,00-0029612,D.Richardson,STL,RB,3,0,7,True,3,0,6,0,0,13,0,2012
23087,5.0,0,0,SF,0,0,0,00-0027985,L.Kendricks,STL,TE,3,0,32,True,0,0,0,0,1,13,0,2012
23088,0.0,0,0,SF,0,0,0,00-0022832,S.Wells,STL,C,0,0,0,True,0,0,0,0,0,13,0,2012
23089,1.0,0,0,STL,0,0,0,00-0024221,V.Davis,SF,TE,2,0,15,False,0,0,0,0,0,13,0,2012
23090,0.0,0,0,STL,0,0,0,00-0024389,D.Walker,SF,TE,1,0,7,False,0,0,0,0,0,13,0,2012
23091,0.0,0,0,SF,0,0,0,00-0025438,S.Smith,STL,,1,0,6,True,0,0,0,0,0,13,0,2012
23092,4.0,2,1,SF,0,0,0,00-0029621,G.Zuerlein,STL,K,0,0,0,True,0,0,0,0,0,13,0,2012
23093,0.0,0,0,SF,0,0,0,00-0029626,I.Pead,STL,RB,0,0,0,True,0,0,0,0,0,13,0,2012
23094,0.0,0,0,SF,0,0,0,00-0027648,R.Saffold,STL,T,0,0,0,True,0,0,0,0,0,13,0,2012
23095,0.0,0,0,STL,0,0,0,00-0027869,M.Iupati,SF,G,0,0,0,False,0,0,0,0,0,13,0,2012
23096,0.0,0,0,SF,0,0,0,00-0027952,R.Quinn,STL,DE,0,0,0,True,0,0,0,0,0,13,0,2012
23097,0.0,0,0,SF,0,0,0,00-0029640,B.Quick,STL,WR,1,0,3,True,0,0,0,0,0,13,0,2012
23098,0.0,0,0,SF,0,0,0,00-0026008,M.Mulligan,STL,TE,0,0,0,True,0,0,0,0,0,13,0,2012
23099,0.0,0,0,STL,0,0,0,00-0028101,D.Kilgore,SF,G,0,0,0,False,0,0,0,0,0,13,0,2012
23100,1.0,0,0,NYJ,0,0,0,00-0028736,W.Powell,ARI,,0,0,0,False,4,0,18,0,0,13,0,2012
23101,-3.0,0,2,ARI,0,0,0,00-0025565,N.Folk,NYJ,K,0,0,0,True,0,0,0,0,0,13,1,2012
23102,2.0,0,0,NYJ,0,0,0,00-0027007,C.Wells,ARI,,0,0,0,False,15,0,22,0,0,13,0,2012
23103,0.0,0,0,NYJ,31,0,72,00-0029531,R.Lindley,ARI,QB,0,0,0,False,0,0,0,1,0,13,0,2012
23104,2.0,0,0,NYJ,0,0,0,00-0022921,L.Fitzgerald,ARI,WR,1,0,23,False,0,0,0,0,0,13,0,2012
23105,-1.0,0,0,NYJ,0,0,0,00-0026956,L.Stephens-Howling,ARI,RB,1,0,-1,False,1,0,1,0,0,13,0,2012
23106,3.0,0,0,ARI,0,0,0,00-0028091,J.Kerley,NYJ,WR,3,0,37,True,0,0,0,0,0,13,0,2012
23107,0.0,0,0,NYJ,0,0,0,00-0021235,D.Zastudil,ARI,P,0,0,0,False,0,0,0,0,0,13,0,2012
23108,5.0,0,0,ARI,0,0,0,00-0028064,B.Powell,NYJ,RB,0,0,0,True,12,0,58,0,0,13,0,2012
23109,4.0,0,0,ARI,0,0,0,00-0028995,S.Hill,NYJ,WR,5,0,40,True,0,0,0,0,0,13,0,2012
23110,8.0,0,0,ARI,0,0,0,00-0027321,J.Cumberland,NYJ,TE,2,1,25,True,0,0,0,0,0,13,0,2012
23111,10.0,0,0,ARI,0,0,0,00-0026899,S.Greene,NYJ,RB,0,0,0,True,24,0,104,0,0,13,0,2012
23112,2.0,0,0,NYJ,0,0,0,00-0029638,M.Floyd,ARI,WR,2,0,22,False,0,0,0,0,0,13,0,2012
23113,0.0,0,0,ARI,0,0,0,00-0027712,J.McKnight,NYJ,,0,0,0,True,2,0,8,0,0,13,0,2012
23114,0.0,0,0,ARI,0,0,0,00-0027509,R.Malone,NYJ,,0,0,0,True,0,0,0,0,0,13,0,2012
23115,1.0,0,0,NYJ,0,0,0,00-0026221,E.Doucet,ARI,,2,0,13,False,0,0,0,0,0,13,0,2012
23116,6.0,2,0,NYJ,0,0,0,00-0019770,J.Feely,ARI,K,0,0,0,False,0,0,0,0,0,13,0,2012
23117,5.0,0,0,ARI,7,1,29,00-0028146,G.McElroy,NYJ,,0,0,0,True,4,0,5,0,0,13,0,2012
23118,-2.0,0,0,ARI,0,0,0,00-0026579,K.Bell,NYJ,,1,0,2,True,0,0,0,1,0,13,0,2012
23119,3.0,0,0,KC,0,0,0,00-0026858,G.Gano,CAR,K,0,0,0,False,0,0,0,0,0,13,3,2012
23120,0.0,0,0,CAR,0,0,0,00-0028202,S.Draughn,KC,,0,0,0,True,0,0,0,0,0,13,0,2012
23121,13.0,0,0,CAR,0,0,0,00-0026213,J.Charles,KC,RB,4,0,11,True,27,0,127,0,0,13,0,2012
23122,17.0,0,0,CAR,23,2,201,00-0025409,B.Quinn,KC,QB,0,0,0,True,3,0,12,0,0,13,0,2012
23123,6.0,0,0,CAR,0,0,0,00-0025410,D.Bowe,KC,WR,4,0,64,True,0,0,0,0,0,13,0,2012
23124,9.0,0,0,CAR,0,0,0,00-0027964,J.Baldwin,KC,WR,2,1,37,True,0,0,0,0,0,13,0,2012
23125,7.0,0,0,CAR,0,0,0,00-0026367,P.Hillis,KC,RB,1,0,9,True,12,1,19,0,0,13,0,2012
23126,9.0,2,0,CAR,0,0,0,00-0026968,R.Succop,KC,K,0,0,0,True,0,0,0,0,0,13,3,2012
23127,1.0,0,0,KC,0,0,0,00-0027692,A.Edwards,CAR,WR,1,0,11,False,0,0,0,0,0,13,0,2012
23128,28.0,0,0,KC,27,3,232,00-0027939,C.Newton,CAR,QB,0,0,0,False,7,0,78,0,0,13,0,2012
23129,1.0,0,0,KC,0,0,0,00-0027681,B.LaFell,CAR,WR,2,0,14,False,0,0,0,0,0,13,0,2012
23130,6.0,0,0,KC,0,0,0,00-0024242,D.Williams,CAR,RB,1,0,1,False,12,0,67,0,0,13,0,2012
23131,3.0,0,0,KC,0,0,0,00-0026069,M.Tolbert,CAR,FB,3,0,24,False,2,0,15,0,0,13,0,2012
23132,18.0,0,0,KC,0,0,0,00-0020337,S.Smith,CAR,WR,5,1,120,False,0,0,0,0,0,13,0,2012
23133,10.0,0,0,KC,0,0,0,00-0025418,G.Olsen,CAR,TE,1,1,47,False,0,0,0,0,0,13,0,2012
23134,1.0,0,0,CAR,0,0,0,00-0027651,D.McCluster,KC,WR,2,0,16,True,1,0,0,0,0,13,0,2012
23135,0.0,0,0,KC,0,0,0,00-0029271,J.Adams,CAR,,1,0,7,False,1,0,5,0,0,13,0,2012
23136,0.0,0,0,CAR,0,0,0,00-0023534,D.Colquitt,KC,P,0,0,0,True,0,0,0,0,0,13,0,2012
23137,0.0,0,0,KC,0,0,0,00-0021974,J.Bridges,CAR,,0,0,0,False,0,0,0,0,0,13,0,2012
23138,0.0,0,0,KC,0,0,0,00-0029400,N.Chandler,CAR,G,0,0,0,False,0,0,0,0,0,13,0,2012
23139,0.0,0,0,KC,0,0,0,00-0029304,B.Nortman,CAR,P,0,0,0,False,0,0,0,0,0,13,0,2012
23140,0.0,0,0,CAR,0,0,0,00-0028417,J.Newsome,KC,,1,0,4,True,0,0,0,0,0,13,0,2012
23141,11.0,0,0,CAR,0,0,0,00-0027695,T.Moeaki,KC,,4,1,54,True,0,0,0,0,0,13,0,2012
23142,6.0,0,0,KC,0,0,0,00-0027089,L.Murphy,CAR,WR,1,1,8,False,0,0,0,0,0,13,0,2012
23143,0.0,0,0,CAR,0,0,0,00-0028581,P.DiMarco,KC,FB,0,0,0,True,0,0,0,0,0,13,0,2012
23144,0.0,0,0,DET,0,0,0,00-0027145,P.McAfee,IND,P,0,0,0,True,0,0,0,0,0,13,0,2012
23145,18.0,0,0,IND,46,2,313,00-0026498,M.Stafford,DET,QB,0,0,0,False,1,0,0,1,0,13,0,2012
23146,23.0,0,0,IND,0,0,0,00-0025389,C.Johnson,DET,WR,13,1,171,False,0,0,0,0,0,13,0,2012
23147,12.0,0,0,IND,0,0,0,00-0027995,M.Leshoure,DET,RB,2,0,16,False,21,1,57,0,0,13,0,2012
23148,5.0,0,0,IND,0,0,0,00-0024276,T.Scheffler,DET,,3,0,55,False,0,0,0,0,0,13,0,2012
23149,0.0,0,0,IND,0,0,0,00-0020267,N.Harris,DET,,0,0,0,False,0,0,0,0,0,13,0,2012
23150,10.0,0,0,DET,0,0,0,00-0029608,T.Hilton,IND,WR,6,0,100,True,0,0,0,0,0,13,0,2012
23151,12.0,0,0,DET,0,0,0,00-0029547,V.Ballard,IND,RB,3,0,21,True,9,1,41,0,0,13,0,2012
23152,0.0,0,0,IND,0,0,0,00-0026491,S.Logan,DET,,0,0,0,False,0,0,0,0,0,13,0,2012
23153,0.0,0,0,IND,0,0,0,00-0029209,R.Broyles,DET,WR,1,0,3,False,0,0,0,0,0,13,0,2012
23154,0.0,0,0,IND,0,0,0,00-0006800,J.Hanson,DET,,0,0,0,False,0,0,0,0,0,13,0,2012
23155,8.0,0,0,DET,0,0,0,00-0029697,C.Fleener,IND,TE,1,1,26,True,0,0,0,0,0,13,0,2012
23156,5.0,0,0,DET,0,0,0,00-0016919,A.Vinatieri,IND,K,0,0,0,True,0,0,0,0,0,13,5,2012
23157,10.0,0,0,IND,0,0,0,00-0027218,J.Bell,DET,RB,3,0,21,False,7,0,81,0,0,13,0,2012
23158,2.0,0,0,DET,0,0,0,00-0027003,D.Brown,IND,RB,2,0,10,True,6,0,13,0,0,13,0,2012
23159,-1.0,0,0,IND,0,0,0,00-0027076,M.Thomas,DET,,1,0,-1,False,0,0,0,0,0,13,0,2012
23160,5.0,0,0,DET,0,0,0,00-0029689,D.Allen,IND,TE,2,0,50,True,0,0,0,0,0,13,0,2012
23161,10.0,0,0,DET,0,0,0,00-0029548,L.Brazill,IND,WR,1,1,42,True,0,0,0,0,0,13,0,2012
23162,0.0,0,0,DET,0,0,0,00-0027960,A.Castonzo,IND,T,0,0,0,True,0,0,0,0,0,13,0,2012
23163,0.0,0,0,IND,0,0,0,00-0026157,G.Cherilus,DET,T,0,0,0,False,0,0,0,0,0,13,0,2012
23164,0.0,0,0,IND,0,0,0,00-0021756,W.Heller,DET,,1,0,5,False,0,0,0,0,0,13,0,2012
23165,0.0,0,0,IND,0,0,0,00-0024343,R.Sims,DET,G,0,0,0,False,0,0,0,0,0,13,0,2012
23166,0.0,0,0,IND,0,0,0,00-0026204,K.Smith,DET,,0,0,0,False,0,0,0,0,0,13,0,2012
23167,0.0,0,0,BUF,0,0,0,00-0026716,Q.Cosby,JAC,,0,0,0,False,0,0,0,0,0,13,0,2012
23168,2.0,0,0,BUF,0,0,0,00-0027155,R.Jennings,JAC,RB,0,0,0,False,8,0,20,0,0,13,0,2012
23169,14.0,0,0,BUF,41,1,208,00-0026197,C.Henne,JAC,QB,0,0,0,False,3,1,1,2,0,13,0,2012
23170,13.0,0,0,BUF,0,0,0,00-0028052,C.Shorts,JAC,WR,7,1,77,False,0,0,0,0,0,13,0,2012
23171,1.0,0,0,BUF,0,0,0,00-0027687,J.Shipley,JAC,,3,0,19,False,0,0,0,0,0,13,0,2012
23172,0.0,0,0,JAC,0,0,0,00-0026151,L.McKelvin,BUF,CB,0,0,0,True,0,0,0,0,0,13,0,2012
23173,0.0,0,0,BUF,0,0,0,00-0029692,B.Anger,JAC,P,0,0,0,False,0,0,0,0,0,13,0,2012
23174,13.0,0,0,JAC,0,0,0,00-0027861,C.Spiller,BUF,RB,1,0,7,True,14,1,77,0,0,13,0,2012
23175,17.0,0,0,JAC,17,2,112,00-0023682,R.Fitzpatrick,BUF,QB,0,0,0,True,5,1,18,1,0,13,0,2012
23176,7.0,0,0,JAC,0,0,0,00-0026364,St.Johnson,BUF,WR,2,1,18,True,0,0,0,0,0,13,0,2012
23177,0.0,0,0,JAC,0,0,0,00-0028060,C.Hairston,BUF,,0,0,0,True,0,0,0,0,0,13,0,2012
23178,5.0,0,0,JAC,0,0,0,00-0029660,T.Graham,BUF,WR,2,0,54,True,0,0,0,0,0,13,0,2012
23179,11.0,0,0,JAC,0,0,0,00-0024204,F.Jackson,BUF,RB,2,0,10,True,25,0,109,0,0,13,0,2012
23180,6.0,0,0,BUF,0,0,0,00-0024243,M.Lewis,JAC,TE,4,0,68,False,0,0,0,0,0,13,0,2012
23181,0.0,0,0,BUF,0,0,0,00-0029707,J.Blackmon,JAC,WR,1,0,9,False,0,0,0,0,0,13,0,2012
23182,0.0,0,0,JAC,0,0,0,00-0028897,S.Powell,BUF,,0,0,0,True,0,0,0,0,0,13,0,2012
23183,0.0,0,0,BUF,0,0,0,00-0018956,B.Meester,JAC,C,0,0,0,False,0,0,0,0,0,13,0,2012
23184,2.0,0,0,BUF,0,0,0,00-0029055,K.Elliott,JAC,WR,2,0,24,False,0,0,0,0,0,13,0,2012
23185,0.0,0,0,BUF,0,0,0,00-0027015,E.Britton,JAC,G,0,0,0,False,0,0,0,0,0,13,0,2012
23186,0.0,0,0,BUF,0,0,0,00-0022897,G.Jones,JAC,FB,0,0,0,False,0,0,0,0,0,13,0,2012
23187,4.0,1,0,BUF,0,0,0,00-0022874,J.Scobee,JAC,K,0,0,0,False,0,0,0,0,0,13,1,2012
23188,0.0,0,0,BUF,0,0,0,00-0028416,R.Murphy,JAC,,0,0,0,False,0,0,0,0,0,13,0,2012
23189,0.0,0,0,JAC,0,0,0,00-0022610,Sp.Johnson,BUF,,0,0,0,True,0,0,0,0,0,13,0,2012
23190,0.0,0,0,NE,0,0,0,00-0026577,M.Thigpen,MIA,RB,0,0,0,False,1,0,8,0,0,13,0,2012
23191,9.0,3,1,MIA,0,0,0,00-0024333,S.Gostkowski,NE,K,0,0,0,True,0,0,0,0,0,13,2,2012
23192,1.0,0,0,NE,0,0,0,00-0026000,D.Bess,MIA,WR,1,0,13,False,0,0,0,0,0,13,0,2012
23193,12.0,0,0,NE,29,0,186,00-0029701,R.Tannehill,MIA,QB,0,0,0,False,5,1,19,1,0,13,0,2012
23194,6.0,0,0,NE,0,0,0,00-0024217,R.Bush,MIA,RB,0,0,0,False,15,0,64,0,0,13,0,2012
23195,0.0,0,0,NE,0,0,0,00-0025612,B.Fields,MIA,P,0,0,0,False,1,0,0,0,0,13,0,2012
23196,0.0,0,0,MIA,0,0,0,00-0026335,D.Thomas,NE,G,0,0,0,True,0,0,0,0,0,13,0,2012
23197,10.0,0,0,MIA,40,1,238,00-0019596,T.Brady,NE,QB,0,0,0,True,4,0,-1,1,0,13,0,2012
23198,9.0,0,0,MIA,0,0,0,00-0027713,A.Hernandez,NE,,8,0,97,True,0,0,0,0,0,13,0,2012
23199,16.0,0,0,MIA,0,0,0,00-0022427,W.Welker,NE,WR,12,1,103,True,0,0,0,0,0,13,0,2012
23200,13.0,0,0,MIA,0,0,0,00-0028011,S.Ridley,NE,RB,0,0,0,True,19,1,71,0,0,13,0,2012
23201,8.0,0,0,NE,0,0,0,00-0027077,B.Hartline,MIA,WR,5,0,84,False,0,0,0,0,0,13,0,2012
23202,1.0,0,0,MIA,0,0,0,00-0027150,J.Edelman,NE,WR,1,0,13,True,0,0,0,0,0,13,0,2012
23203,0.0,0,0,MIA,0,0,0,00-0023752,D.Fells,NE,,0,0,0,True,0,0,0,0,0,13,0,2012
23204,3.0,0,0,MIA,0,0,0,00-0026019,D.Woodhead,NE,RB,2,0,15,True,6,0,24,0,0,13,0,2012
23205,0.0,0,0,MIA,0,0,0,00-0027034,S.Vollmer,NE,T,0,0,0,True,0,0,0,0,0,13,0,2012
23206,2.0,0,0,NE,0,0,0,00-0028000,D.Thomas,MIA,RB,2,0,19,False,5,0,10,0,0,13,0,2012
23207,0.0,0,0,NE,0,0,0,00-0027678,J.Jerry,MIA,G,0,0,0,False,0,0,0,0,0,13,0,2012
23208,2.0,0,0,NE,0,0,0,00-0028112,C.Clay,MIA,TE,2,0,26,False,0,0,0,0,0,13,0,2012
23209,0.0,0,0,NE,0,0,0,00-0023516,R.Incognito,MIA,G,0,0,0,False,0,0,0,0,0,13,0,2012
23210,10.0,3,0,NE,0,0,0,00-0026003,D.Carpenter,MIA,K,0,0,0,False,0,0,0,0,0,13,1,2012
23211,0.0,0,0,MIA,0,0,0,00-0029570,N.Ebner,NE,DB,0,0,0,True,0,0,0,0,0,13,0,2012
23212,0.0,0,0,NE,0,0,0,00-0029619,J.Lane,MIA,,1,0,2,False,0,0,0,0,0,13,0,2012
23213,1.0,0,0,MIA,0,0,0,00-0027994,S.Vereen,NE,RB,0,0,0,True,3,0,14,0,0,13,0,2012
23214,1.0,0,0,NE,0,0,0,00-0024268,A.Fasano,MIA,TE,1,0,14,False,0,0,0,0,0,13,0,2012
23215,0.0,0,0,MIA,0,0,0,00-0027749,Z.Mesko,NE,,0,0,0,True,0,0,0,0,0,13,0,2012
23216,1.0,0,0,MIA,0,0,0,00-0022097,B.Lloyd,NE,,1,0,10,True,0,0,0,0,0,13,0,2012
23217,4.0,1,0,HOU,0,0,0,00-0020962,R.Bironas,TEN,K,0,0,0,False,0,0,0,0,0,13,1,2012
23218,4.0,0,0,TEN,0,0,0,00-0024313,O.Daniels,HOU,TE,3,0,43,True,0,0,0,0,0,13,0,2012
23219,15.0,0,0,TEN,35,2,207,00-0022787,M.Schaub,HOU,QB,1,0,-6,True,4,0,5,0,0,13,0,2012
23220,3.0,0,0,TEN,0,0,0,00-0021931,K.Walter,HOU,WR,4,0,33,True,0,0,0,0,0,13,0,2012
23221,10.0,0,0,TEN,0,0,0,00-0026796,A.Foster,HOU,RB,5,0,15,True,14,1,38,0,0,13,0,2012
23222,11.0,0,0,TEN,0,0,0,00-0028542,L.Jean,HOU,WR,1,1,54,True,0,0,0,0,0,13,0,2012
23223,0.0,0,0,TEN,0,0,0,00-0019536,S.Graham,HOU,,0,0,0,True,0,0,0,0,0,13,0,2012
23224,0.0,0,0,HOU,0,0,0,00-0025951,D.Reynaud,TEN,,0,0,0,False,0,0,0,0,0,13,0,2012
23225,5.0,0,0,HOU,0,0,0,00-0026164,C.Johnson,TEN,RB,4,0,20,False,13,0,51,1,0,13,0,2012
23226,5.0,0,0,HOU,0,0,0,00-0027061,J.Cook,TEN,TE,4,0,51,False,0,0,0,0,0,13,0,2012
23227,6.0,0,0,TEN,0,0,0,00-0026373,J.Forsett,HOU,RB,0,0,0,True,14,0,64,0,0,13,0,2012
23228,0.0,0,0,TEN,0,0,0,00-0029415,K.Martin,HOU,WR,0,0,0,True,0,0,0,0,0,13,0,2012
23229,0.0,0,0,TEN,0,0,0,00-0022684,D.Jones,HOU,P,0,0,0,True,0,0,0,0,0,13,0,2012
23230,9.0,0,0,HOU,0,0,0,00-0023367,N.Washington,TEN,WR,3,0,96,False,0,0,0,0,0,13,0,2012
23231,6.0,0,0,TEN,0,0,0,00-0027109,J.Casey,HOU,TE,1,1,5,True,0,0,0,0,0,13,0,2012
23232,5.0,0,0,TEN,0,0,0,00-0022044,A.Johnson,HOU,WR,5,0,56,True,0,0,0,0,0,13,0,2012
23233,7.0,0,0,HOU,0,0,0,00-0029708,K.Wright,TEN,WR,6,0,78,False,0,0,0,0,0,13,0,2012
23234,2.0,0,0,HOU,0,0,0,00-0027893,D.Williams,TEN,WR,2,0,24,False,0,0,0,0,0,13,0,2012
23235,1.0,0,0,TEN,0,0,0,00-0027890,B.Tate,HOU,RB,0,0,0,True,3,0,18,0,0,13,0,2012
23236,0.0,0,0,TEN,0,0,0,00-0029413,B.Jones,HOU,G,0,0,0,True,0,0,0,0,0,13,0,2012
23237,0.0,0,0,TEN,0,0,0,00-0027718,G.Graham,HOU,TE,1,0,7,True,0,0,0,0,0,13,0,2012
23238,0.0,0,0,TEN,0,0,0,00-0022131,W.Smith,HOU,G,0,0,0,True,0,0,0,0,0,13,0,2012
23239,0.0,0,0,HOU,0,0,0,00-0027333,K.Matthews,TEN,C,0,0,0,False,0,0,0,0,0,13,0,2012
23240,5.0,1,1,TB,0,0,0,00-0023853,M.Prater,DEN,K,0,0,0,True,0,0,0,0,0,13,4,2012
23241,15.0,0,0,DEN,39,2,242,00-0026993,J.Freeman,TB,QB,0,0,0,False,2,0,7,1,0,13,0,2012
23242,15.0,0,0,DEN,0,0,0,00-0027702,M.Williams,TB,WR,6,1,93,False,0,0,0,0,0,13,0,2012
23243,9.0,0,0,DEN,0,0,0,00-0029613,D.Martin,TB,RB,3,0,42,False,18,0,56,0,0,13,0,2012
23244,0.0,0,0,TB,0,0,0,00-0027606,T.Holliday,DEN,WR,0,0,0,True,0,0,0,0,0,13,0,2012
23245,0.0,0,0,DEN,0,0,0,00-0023234,M.Koenen,TB,P,0,0,0,False,0,0,0,0,0,13,0,2012
23246,21.0,0,0,TB,0,0,0,00-0027874,D.Thomas,DEN,WR,8,2,99,True,0,0,0,0,0,13,0,2012
23247,18.0,0,0,TB,38,3,242,00-0010346,P.Manning,DEN,QB,0,0,0,True,2,0,-5,1,0,13,0,2012
23248,8.0,0,0,TB,0,0,0,00-0026267,J.Tamme,DEN,TE,9,0,89,True,0,0,0,0,0,13,0,2012
23249,7.0,0,0,TB,0,0,0,00-0026988,K.Moreno,DEN,RB,4,0,14,True,20,0,69,0,0,13,0,2012
23250,1.0,0,0,TB,0,0,0,00-0027690,E.Decker,DEN,WR,2,0,17,True,0,0,0,0,0,13,0,2012
23251,0.0,0,0,TB,0,0,0,00-0023630,J.Dreessen,DEN,TE,0,0,0,True,0,0,0,0,0,13,0,2012
23252,1.0,0,0,DEN,0,0,0,00-0028042,L.Stocker,TB,TE,2,0,19,False,0,0,0,0,0,13,0,2012
23253,1.0,0,0,DEN,0,0,0,00-0027156,T.Underwood,TB,WR,1,0,12,False,0,0,0,0,0,13,0,2012
23254,0.0,0,0,DEN,0,0,0,00-0026138,C.Barth,TB,,0,0,0,False,0,0,0,0,0,13,0,2012
23255,0.0,0,0,TB,0,0,0,00-0027984,O.Franklin,DEN,T,0,0,0,True,0,0,0,0,0,13,0,2012
23256,2.0,0,0,TB,0,0,0,00-0024756,M.Willis,DEN,,3,0,22,True,0,0,0,0,0,13,0,2012
23257,0.0,0,0,TB,0,0,0,00-0022019,D.Koppen,DEN,C,0,0,0,True,0,0,0,0,0,13,0,2012
23258,0.0,0,0,TB,0,0,0,00-0026516,B.Colquitt,DEN,P,0,0,0,True,0,0,0,0,0,13,0,2012
23259,8.0,0,0,DEN,0,0,0,00-0022165,D.Clark,TB,TE,3,1,21,False,0,0,0,0,0,13,0,2012
23260,-1.0,0,0,TB,0,0,0,00-0026432,L.Ball,DEN,,0,0,0,True,2,0,-2,0,0,13,0,2012
23261,0.0,0,0,DEN,0,0,0,00-0023490,R.Parrish,TB,,0,0,0,False,0,0,0,0,0,13,0,2012
23262,0.0,0,0,DEN,0,0,0,00-0026814,D.Dotson,TB,T,0,0,0,False,0,0,0,0,0,13,0,2012
23263,0.0,0,0,DEN,0,0,0,00-0027844,E.Lorig,TB,FB,0,0,0,False,0,0,0,0,0,13,0,2012
23264,2.0,0,0,TB,0,0,0,00-0029683,R.Hillman,DEN,RB,0,0,0,True,5,0,29,0,0,13,0,2012
23265,0.0,0,0,TB,0,0,0,00-0027658,Z.Beadles,DEN,G,0,0,0,True,0,0,0,0,0,13,0,2012
23266,0.0,0,0,DEN,0,0,0,00-0023894,D.Penn,TB,T,0,0,0,False,0,0,0,0,0,13,0,2012
23267,11.0,3,0,BAL,0,0,0,00-0023001,S.Suisham,PIT,K,0,0,0,True,0,0,0,0,0,13,2,2012
23268,14.0,0,0,PIT,0,0,0,00-0022084,A.Boldin,BAL,WR,5,1,81,False,0,0,0,0,0,13,0,2012
23269,6.0,0,0,PIT,34,1,188,00-0026158,J.Flacco,BAL,QB,0,0,0,False,1,0,-1,2,0,13,0,2012
23270,3.0,0,0,PIT,0,0,0,00-0027996,T.Smith,BAL,WR,3,0,33,False,0,0,0,0,0,13,0,2012
23271,0.0,0,0,PIT,0,0,0,00-0026999,M.Oher,BAL,T,0,0,0,False,0,0,0,0,0,13,0,2012
23272,3.0,0,0,BAL,1,0,0,00-0027793,A.Brown,PIT,WR,5,0,58,True,1,0,4,1,0,13,0,2012
23273,0.0,0,0,PIT,0,0,0,00-0024417,S.Koch,BAL,P,0,0,0,False,0,0,0,0,0,13,0,2012
